permit_id,facility_name,city,outfall,parameter_code,monitoring_location,value_type,statistical_base,monitoring_period_end,value,unit,qualifier,nodi_code,nodi_desc,received_date
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-10-31,,,,C,No Discharge,2015-11-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-11-30,1.32,,=,,,2015-12-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,3.609,,=,,,2015-12-10
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-11-30,,,,C,No Discharge,2015-12-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,,,,C,No Discharge,2015-12-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2015-11-30,,,,C,No Discharge,2015-12-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,,,,C,No Discharge,2015-12-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2015-11-30,,,,C,No Discharge,2015-12-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,,,,C,No Discharge,2015-12-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-11-30,.007,,=,,,2015-12-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,.007,,=,,,2015-12-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-11-30,,,,C,No Discharge,2015-12-09
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-11-30,,,,C,No Discharge,2015-12-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-12-31,1.64,,=,,,2016-01-11
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,4.046,,=,,,2016-01-11
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-12-31,,,,C,No Discharge,2016-01-19
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,,,,C,No Discharge,2016-01-19
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2015-12-31,,,,C,No Discharge,2016-01-19
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,,,,C,No Discharge,2016-01-19
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2015-12-31,,,,C,No Discharge,2016-01-19
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,,,,C,No Discharge,2016-01-19
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-12-31,.007,,=,,,2016-01-19
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,.007,,=,,,2016-01-19
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2015-12-31,,,,C,No Discharge,2016-01-07
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2015-12-31,,,,C,No Discharge,2016-01-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-01-31,1.48,,=,,,2016-02-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,2.313,,=,,,2016-02-10
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-01-31,,,,C,No Discharge,2016-02-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,,,,C,No Discharge,2016-02-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-01-31,.09,,=,,,2016-02-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,.09,,=,,,2016-02-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-01-31,.09,,=,,,2016-02-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,.09,,=,,,2016-02-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-01-31,.007,,=,,,2016-02-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,.007,,=,,,2016-02-16
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-01-31,,,,C,No Discharge,2016-02-05
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-01-31,,,,C,No Discharge,2016-02-05
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-02-29,1.18,,=,,,2016-03-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,1.708,,=,,,2016-03-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-02-29,,,,C,No Discharge,2016-03-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,,,,C,No Discharge,2016-03-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-02-29,.09,,=,,,2016-03-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,.09,,=,,,2016-03-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-02-29,.09,,=,,,2016-03-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,.09,,=,,,2016-03-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-02-29,.007,,=,,,2016-03-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,.007,,=,,,2016-03-16
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-02-29,,,,C,No Discharge,2016-03-10
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-02-29,,,,C,No Discharge,2016-03-10
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-03-31,1.3,,=,,,2016-04-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,2.007,,=,,,2016-04-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-03-31,,,,C,No Discharge,2016-04-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,,,,C,No Discharge,2016-04-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-03-31,.09,,=,,,2016-04-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,.09,,=,,,2016-04-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-03-31,.09,,=,,,2016-04-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,.09,,=,,,2016-04-13
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-03-31,.007,,=,,,2016-04-13
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,.007,,=,,,2016-04-13
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-03-31,,,,C,No Discharge,2016-04-04
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-03-31,,,,C,No Discharge,2016-04-04
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-04-30,1.57,,=,,,2016-05-06
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,3.357,,=,,,2016-05-06
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-04-30,,,,C,No Discharge,2016-05-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,,,,C,No Discharge,2016-05-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-04-30,,,,C,No Discharge,2016-05-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,,,,C,No Discharge,2016-05-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-04-30,,,,C,No Discharge,2016-05-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,,,,C,No Discharge,2016-05-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-04-30,.008,,=,,,2016-05-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,.008,,=,,,2016-05-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-04-30,,,,C,No Discharge,2016-05-09
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-04-30,,,,C,No Discharge,2016-05-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-05-31,1.13,,=,,,2016-06-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,1.814,,=,,,2016-06-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-05-31,,,,C,No Discharge,2016-06-03
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,,,,C,No Discharge,2016-06-03
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-05-31,,,,C,No Discharge,2016-06-03
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,,,,C,No Discharge,2016-06-03
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-05-31,,,,C,No Discharge,2016-06-03
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,,,,C,No Discharge,2016-06-03
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-05-31,.008,,=,,,2016-06-03
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,.008,,=,,,2016-06-03
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-05-31,,,,C,No Discharge,2016-06-06
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-05-31,,,,C,No Discharge,2016-06-06
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-06-30,.93,,=,,,2016-07-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,1.118,,=,,,2016-07-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-06-30,,,,C,No Discharge,2016-07-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,,,,C,No Discharge,2016-07-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-06-30,.09,,=,,,2016-07-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,.09,,=,,,2016-07-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-06-30,.09,,=,,,2016-07-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,.09,,=,,,2016-07-12
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-06-30,.008,,=,,,2016-07-12
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,.008,,=,,,2016-07-12
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-06-30,,,,C,No Discharge,2016-07-11
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-06-30,,,,C,No Discharge,2016-07-11
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-07-31,1.07,,=,,,2016-08-08
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,1.906,,=,,,2016-08-08
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-07-31,,,,C,No Discharge,2016-08-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,,,,C,No Discharge,2016-08-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-07-31,,,,C,No Discharge,2016-08-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,,,,C,No Discharge,2016-08-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-07-31,,,,C,No Discharge,2016-08-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,,,,C,No Discharge,2016-08-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-07-31,.008,,=,,,2016-08-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,.008,,=,,,2016-08-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-07-31,,,,C,No Discharge,2016-08-05
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-07-31,,,,C,No Discharge,2016-08-05
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-08-31,.88,,=,,,2016-09-12
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,1.244,,=,,,2016-09-12
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-08-31,,,,C,No Discharge,2016-09-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,,,,C,No Discharge,2016-09-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-08-31,,,,C,No Discharge,2016-09-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,,,,C,No Discharge,2016-09-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-08-31,,,,C,No Discharge,2016-09-16
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,,,,C,No Discharge,2016-09-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-08-31,.008,,=,,,2016-09-16
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,.008,,=,,,2016-09-16
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-08-31,,,,C,No Discharge,2016-09-09
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-08-31,,,,C,No Discharge,2016-09-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-09-30,.9,,=,,,2016-10-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,1.562,,=,,,2016-10-07
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-09-30,,,,C,No Discharge,2016-10-18
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,,,,C,No Discharge,2016-10-18
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-09-30,,,,C,No Discharge,2016-10-18
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,,,,C,No Discharge,2016-10-18
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-09-30,,,,C,No Discharge,2016-10-18
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,,,,C,No Discharge,2016-10-18
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-09-30,.008,,=,,,2016-10-19
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,.008,,=,,,2016-10-19
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-09-30,,,,C,No Discharge,2016-10-06
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-09-30,,,,C,No Discharge,2016-10-06
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-10-31,.85,,=,,,2016-11-07
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,1.331,,=,,,2016-11-07
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-10-31,,,,C,No Discharge,2016-11-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,,,,C,No Discharge,2016-11-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-10-31,.09,,=,,,2016-11-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,.09,,=,,,2016-11-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q1,MO AVG,2016-10-31,.09,,=,,,2016-11-17
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,008,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,.09,,=,,,2016-11-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-10-31,.008,,=,,,2016-11-17
OK0044598,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-SKULL CK,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,.008,,=,,,2016-11-17
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-10-31,,,,C,No Discharge,2016-11-04
OKG950028,"STEWART STONE, INC.-CUSHING",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-10-31,,,,C,No Discharge,2016-11-04
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-11-30,.85,,=,,,2016-12-09
OK0026701,"CUSHING, CITY OF  - SOUTH STP",CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-11-30,1.389,,=,,,2016-12-09
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q1,MO AVG,2016-11-30,,,,C,No Discharge,2016-12-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,001,50050,Effluent Gross,Q2,DAILY MX,2016-11-30,,,,C,No Discharge,2016-12-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q1,MO AVG,2016-11-30,,,,C,No Discharge,2016-12-13
OK0043320,GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC-CUSHING,CUSHING,007,50050,Effluent Gross,Q2,DAILY MX,2016-11-30,,,,C,No Discharge,2016-12-13
